positive,Great idea but GPS location coordinates on the home page are too small to read. Unless you have 20/20 vision it is too hard to see the location and numbers. Other reviews have said this too. There is enough room on screen to increase the text size so why has this not been modified by the app developers? It is pretty crucial in an emergency to be able to read your GPS location.
negative,"If cross street, other emergency numbers like poisons, mental health and a spot for making notes of when u called were added then this would be 100% useful.

PLUS - where's a button for 112 when there's no mobile coverage? A total must.

Well done developers"
positive,"I haven't had to use this, but it would be great if you needed to. It loads really quickly so you're not waiting just to make the call, the location, for me anyway, was perfect, and it's laid out in an easy to use way, with various numbers in case you don't know whom to call. :)"
neutral,"When in an emergency and needing to read out coordinates to the 000 operator, many older or visually impaired people might not be able to read them out due to the numbers being very small. A person may not have their glasses with them or be able to find them in this emergency. An improvement on this app would be to enlarge these coordinate numbers. Thank you."
negative,This looks fantastic especially for isolated roads or beaches but I have a real concern that my young kids could accidentally ring emergency services if they play on my phone. Any chance of adding the option of using a password or something similar to access the app?
positive,"Loaded up and found my location (street address) perfectly.
Could be very handy in a rural situation where accuracy using Lat / Long coordinates would be much better. Out of WiFi range will take GPS in phone longer to establish accuracy."
positive,If there was an option to store your emergency info (like iEmergency) as well it would make it a very comprehensive app. And perhaps a source of information for emergency services if the patient was unresponsive on arrival. Please consider for next upgrade. I would happily pay to purchase.
negative,Why does the app still use gps in background when you don't give it those privileges? Still indicates it's in use even when not in the app and when you kill the apps. Battery drain not the best thing when you are in an emergency...
positive,"Yeah! This is a gr8 app! But it's a pity that you can't just press a button to share your location with pre-programmed Emergency Services or others members of your family or friends! By SMS, Email or Social Media! In future software updates, could you PLEASE add this facility! Thank you!"
positive,"This is brilliant, only thing that would make it better would be a share button to send link to to friends"
positive,"I really like this app! A few updates would be great... 
- address bigger
- 112 as a common number. For mobiles out of area
- a ""users"" profile that emergency workers can look up if required (name, dob, address, blood type, in case of emergency, etc) 
- a ""other"" numbers section."
neutral,Maybe add a feature that you can just send the operation instead of reading it out. There should be a button that you can press and it'll just send your immediate location.
positive,Should be included with the iOS automatically. Good to have all this info in one place with quick gps location. Recommended for everyone.
positive,Whilst the concept of this app is excellent I can not seem to get it to work in airplane mode or without sim. Perhaps an update is needed so that pressing 000 will actually dial 112 which is the universal number that will contact 000 in Australia even if you do not have a SIM card in your phone
positive,Simple to use and easy to understand. I recommend everyone has this on their phone. Haven't needed to make an emergency call yet but it looks easy enough for anyone to do.
positive,Great app wish it would send GPS position and you could also take a picture incase you witness something. A Must have app thank you
negative,Great app but it kept contacting emergency services while in my pocket. Felt bad for the staff there as I am sure they had better things to do. Great in an emergency not so great if you just want to throw your phone in your pocket and not create a major incident accidentally.
positive,"It doesn't happen often, but when I need to know which number to use for a situation I have found myself in, this app gives me the answers! Great job"
positive,"Haven't had to use the App yet, but have loaded on to all our devices. Simple design & well laid out. Nice to see location displayed clearly, this often difficult to know when you are stressed or in an unfamiliar place."
positive,An additional feature that could improve the app is a gps tracking system of emergency service vehicles travelling to the place of the accident/incident.
negative,"When visiting a relative at their house, she had bad accident was drifting In & out of consciousness. I'm not smart, neither is my cousin, so as he called triple zero, I got out the app and checked the address to tell the operator. A Lifesaving app!"
positive,"Downloaded to my iPhone, hope I never have to use it but it picked up my location and street address in Qld immediately, also gave my GPS coordinates, it was spot on. Great app."
positive,"Found my location exactly, with & without wifi . I think it would be great for my kids when not at home. Thank you"
negative,Would be even better if one or two photos of the emergency could be sent to 000 at the same time - e.g. of the fire being reported.
neutral,Turned wifi on and the location was exact!
positive,"This is a LIFE SAVING app!!! I'm sure it has already saved lives! Everyone please rate this app so more people will hear about it!
How many other apps save someone's life? Incredible!"
positive,"Great app but as stated by other users, the address has to be BIGGER! How can you tell the operator your current address or co-ordinates when not at home if they are too small to read? This app is still a must have."
positive,"Great app, helps Emergency services find you a lot easier if you don't know where you are. Recommend it to all your friends"
negative,Good app but needs a place to put the phone number of your own emergency contact person in case you can't tell responders
neutral,Took them a long time to start thinking it should have been out as soon as GPS phone was invented.
positive,Great for adults and kids alike. Easy to use. Can save emergency operators valuable time by you knowing where you are
positive,"How is it possible in these modern times, that a victim must double tap to return to this app for GPS co-ordinates (which are available on the included iOS Compass app anyway) in order to VERBALLY state their location??

Good suggestions in other reviews, but with a positive 4 star rating, I doubt those ideas will be implemented."
positive,Awesome not only does it have all the emergency numbers in one place also tells you were you are..great idea.
positive,It'd be good if it actually had my location correct instead of 20km away and not giving me the closest address I'm afraid that's not going to be much good the ambos if they can't find me or is it just accurate for NSW and not any other state ??? Definetly needs some updating done on it before I consider it useable
positive,Works well and could easily save lives directing emergency services to the correct location.
positive,Read about this app today and had to get it. It is a great idea. I hope I never have to use it but glad I have it just incase
positive,The non urgent police line isn't a national service as is health direct. The app should be state specific depending on the location identified by the app. Eg Nurse on Call in Victoria or the local police station number.
positive,I hope I don't use it but it would certainly help me if I needed. It's on my home page ready to go.
positive,I tested the GPS coordinates and it placed me only 10m from my home. It feels very reassuring to have access to a potentially life saving app
positive,This app has the potential to save many lives. I highly recommend it.
positive,I have used this app when I got a flat tire on my car. I could tell the RAA where I was which is helpful.
neutral,This app should come standard on all iPhones in Australia. Quite possibly the handiest app to have.
neutral,"Just downloaded this app because I thought it would be very handy in giving your exact location in an emergency, only to find my location was out by 3+kms which is concerning."
positive,"Great to see an app that truly is a serious emergency necessity and lifesaver should one need it, hopefully never; but it's there just in caseðŸ‘ðŸ¼

Brilliant, Great & Terrific ðŸŽ‰"
negative,"We are the ones that brought this concept to the emergency sector and government after Years of Meetings and emails,plane trips, selling our idea and procedure trying to get this concept through to 000. But instead they stole our time took our ideas and go ahead release there own!"
positive,Love this app! It knows where you are even when you don't.
negative,"Just downloaded this app so I was just checking it out at home and the map location is so wrong that it would cost someone their life.
 I mean, not just a couple of houses out, like a totally different road about 9 or 10 kilometres away !!!! Just so wrong!"
negative,"Stopped at an accident near Gembrook today. Used this app and despite telling the emergency phone operator the GPS coordinates, this did not help the operator to work out where we were. After a long conversation describing local landmarks the ambulance was finally dispatched. Disappointed."
positive,Tried it to see if it would work and picked up my location straight away!!!!
negative,App reports that I am on a particular road when I am in fact not. When I check on other services it shows my correct location. Would be dangerous if I reported the Emergecy plus location to 000.
positive,"Great app. But there should be a way in order to share and track location with 000 operator?
As in ""find iPhone"" type feature."
positive,Long time coming... Idea is old!!! Good to have but may use once in a while.
negative,Battery drain on both iPad and Samsung very high could render useless in emergency this is due to gps always on locating coordinates I guess
positive,"App has everything, this app is so valuable it could save Someone's life if not your own!
Well done Fire and Rescue NSW! :D"
positive,Great app but needs locations of public access defibrillators on a map and maybe a metronome 100bpm
positive,What an awesome App... I have only just downloaded it. But the fact it uses GPS is fantastic.... Well done to those involved..... ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘ðŸ‘
positive,"Excellent App but in a future update can you please include the nearest cross street, it's distance and direction? I usually get asked for that before GPS co-ordinates."
neutral,Found my location in an instant. Very accurate and precise.
positive,"Good app, something that should been round long before now."
positive,Funny... this app is strangely similar to the 'Call 000' app released months before - providing a Lat and Long and the ability to dial direct to 000 from the app itself. Works ok.
positive,It's a must have must use. This app could save your life people! Use it!!
positive,"Location is spot on. 
Great idea.?"
neutral,Should be included as a default app.
negative,"I've just added the app on my iPhone and the location is not where I am, problem?"
positive,"Every Aussie should have this on their smart phone!
Great app!"
positive,I'm at a street address 200m from a station yet the app located me as being in an underground tunnel. I want precision in locality identification before I can confidently recommend use of this app to several hundred in my workplace.
negative,The gps coordinates are no where close to my address. Think you need to address this issue
positive,Lucky I have never needed to use this - location is way off!!
negative,Please add the number for the 24hour statewide Mental Health Line and the 24hr Poisons Information Centre. Then it will be 5 stars!!!!
negative,Off by a house which could be a problem
negative,Just downloaded the ap. I'm at home in a rural area. If I called emergency services and gave the location they named they would be sent to the middle of a farmers paddock 2km away.
positive,The idea is old but would probably use it once. It's good incase of an emergency.
negative,Street is correct house number is wrong rural area
positive,Brilliant!
positive,"Tip top app, recommended at a tip top chat from a tip top bloke"
negative,This app is very inaccurate regarding location. For my address it's 4 kms out. Dangerous. Can it be fixed please to be correct.
positive,"Recently speaking with a 000 operator friend about the App and the biggest issue they said is that the current 000 dispatch system apparently requires a street and nearest cross street for a dispatch. Like gps-coordinates.net the App needs to convert into an address and give nearest cross street or intersection! E.g. Display ""Great Eastern Highway, 300m North of Evans Street"" or ""Willy Rd, 200m South of High St"". Most people attending an emergency aren't near home and haven't any idea of where or what the name of the nearest cross street is. I know cause I had the same issue in the Blue Mountains once. Or make it that the 000 operator can gain a street address from the displayed Lat/Long and work out a cross street themselves."
negative,The recent update causes the app to crash
positive,Excellent idea and we'll implemented.
negative,The update freezes and nothing happens.ðŸ˜©ðŸ˜©ðŸ˜©
neutral,App puts address as 3 kms from where I actually am.
positive,This is a life saving app. Well done....
neutral,Where can I find out the price of this app?
positive,Recommended by the legend himself Paul Dillon
positive,Excellent
negative,"App is frequently advertised by emergency services, however it has not been updated for 2 years and references the now non-existent â€˜home buttonâ€™ in the instructions. It also does not fit on the screen for an iPhone X and up (XR, XS, 11, etc). 

The phone numbers listed are also not in the recognised standard format, as per the ACMA Telco Numbering guidelines, which causes confusion. Ie: â€˜13-2500â€™ is listed when it should be â€˜132 500â€™. 

Lastly, GPS locations are not necessarily accurate as it uses A-GPS when inside (not GPS), which places me several hundred metres (and in the wrong address) to where I am actually located. Further, coords are presented in decimal degrees only. This is not compatible with all emergency service CAD systems, and should also be presented in decimal minutes and also UTM.

This app could be helpful, however in its current for it either needs to be updated or advertising by emergency services needs to cease."
positive,Great app. Another useful emergency contact number might be the Poisons Information Centre No. 13 11 26. Could be useful for sea-life/bush/home related emergencies....
negative,"Emergency+ lift your game, when I put my phone next to my partners he is accurate to 10 metres? But I am almost 14 and a half kilometres away! Emergency services would never find me."
negative,"Location gets worse every time I turn it on. Currently accurate to 45252 metres, which is about how far wrong it is. Cannot recommend anyone should use this app."
