,Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion,sentiment
444,f50cebeb-d41a-4581-85b5-9d24ed5ce268,A Google user,"Would be great if it got the location right, such an important app need high accuracy needs,more work and would be fantastic",3,2018-02-22,1.16,1
445,5daf330b-78ea-4545-a069-74221501c0e6,A Google user,"I've installed this app twice, three years apart, and both times uninstalled it again as soon as I look at where it says I am. The gps positioning is fairly accurate, but the street address it converts that to is wrong. There are 3 vacant blocks between me and the next house, and the street number it gives is the middle one of the three.  Sorry, Emergency+, but that's just not good enough. I want police to come straight to my door, not to think the fracas was on vacant land and must have resolved itself because there's no-one there now.",3,2018-02-16,,-1
446,67e96871-8d31-4660-b7e1-7d6018078422,A Google user,Unable to start the app... I will keep sending reports untill hopefully there will be an update.,2,2018-02-14,1.16,1
447,1ba33436-90d5-45ec-bbe9-a106f4fa42e9,A Google user,Good,5,2018-02-10,1.16,1
448,c37721ca-1dbd-4856-8ef2-3583a8936c91,A Google user,Ok. Add the fire service or an option to add local hospital or doctors number.,3,2018-01-29,1.16,-1
449,ce4b5915-e2e8-4cb3-8c3b-20ba6a8cf1d9,A Google user,Ass,1,2018-01-29,,-1
450,eb3a1186-b98c-412a-94a0-4ac7e8e0ca17,A Google user,"The app cannot identify my location,  makes it fairly useless.",2,2017-12-22,1.16,-1
451,092adf52-144d-4ac5-8a0b-2d5592a94187,A Google user,"Good concept. Would be good if you could quickly share your location via one of your installed messaging apps e.g. Facebook Messenger, WhatsApp, SMS rather than having to read these small numbers out with a chance of error I would assume. You could then send the coordinates to a friend and you could even have pre-written messages with low, medium, urgent and life threatening levels telling them to pass it onto another authority. Basically you could get that message to someone in seconds rather than making an error prone phone call. Also messaging can sometimes get through where phone calls will not. It should also send your phone number in the message so you can be reached.",4,2017-12-15,1.16,1
452,31253ff5-46f0-463e-9d92-2b6f9da4bc12,A Google user,Great idea. But entry to our property is on a completley different road. Google maps give us the correct address. Why cant this. Its says our entry is almost 700metres up the road. As a emergency worker in a bad situation this could be difficult getting to someone quickly.,2,2017-12-14,1.16,-1
453,5112c62e-eeba-4f53-bcf5-c0a5ff4b6459,A Google user,Being a mobile app it would be better to use 112 then 000 ? My understanding is 000 uses your own mobile carrier where 112 uses the strongest carrier signal regardless of who your carrier is!,4,2017-12-14,1.16,1
454,f58645dc-a1bb-4d1c-95b4-b35149e4b603,A Google user,"Needs to have lock screen access, otherwise whats the point?",3,2017-12-08,1.16,0
455,8f5cb74e-c158-4f5a-ac41-efe63cfba72f,A Google user,"Great concept. Keep developing though. Needs a refresh button for My Location; sometimes this is highly accurate, other times it is showing where I was an hour ago. Add other features like In Case of Emergency (ICE) call ... . What details the 000 operator needs (e.g. nearest cross-street). Etc. Then more people will download it.",3,2017-11-27,1.16,1
456,fe2af02a-a3b1-4c49-b1cf-2ee7c7d92d59,A Google user,I work in helicopter emergency services. It would also be very useful if the app also had the position in degrees and minutes or degrees minutes seconds,4,2017-11-14,1.16,1
457,2e2cd33d-4b0f-4286-b107-71c333558579,A Google user,Awesome,5,2017-11-12,1.16,1
458,a2857978-e1b8-4ed4-a903-ccf0b775e741,A Google user,This app is dangerous. It gives the wrong address. Do not rely on location data. I am in a queensland city and it gives completely the wrong street.,1,2017-10-18,1.16,-1
459,e74e0a7b-e3da-4abe-80c3-670d6661bbcc,A Google user,Needs SMS Alert button for Emergency Contact with GPS positioning attached.,4,2017-10-08,1.16,-1
460,9adc76f5-b5ee-4a1f-bba5-68fec48c89fb,A Google user,I don't like the way it does an estimated location up to 3.5 km. That is still a massive area to cover if it is housing or bushland or even ocean!,3,2017-10-05,1.16,-1
461,69d76d75-e31f-44fd-ab14-f82fe6bd63de,A Google user,Great app. Would have come in very handy in a recent incident I experienced where I had to call emergency while in shock and I had lost my reading glasses in the incident. The only suggestion I'd make is for the address and GPS coordinates to be a bit bigger to make them easier to read without glasses for those of us who need them.,5,2017-10-04,1.16,1
462,086b847f-e59f-49e2-81a2-d953c5c0685f,A Google user,"This is a fantastic app.  However, since the last update it no longer shows the actual address",5,2017-08-26,1.15,1
463,eeb36ac9-d9e4-4e79-ad57-930c2a4dd35f,A Google user,Greatest idea! Love this app,5,2017-08-26,1.15,1
464,ca210934-d1f2-43e0-abcd-fa2464723c52,A Google user,"Great App. Worked well on my HTC, however since changing to Samsung Galaxy S5, the physical address is no longer visible. Co-ordinates are still visible, but difficult to remember in an emergency event. Still shows as updating address.",4,2017-08-25,1.15,-1
465,2013da23-9106-4515-9aa2-d5f82b253afe,A Google user,Fantastic app!!! Highly recommend downloading. It would be great though if it also gave you the nearest cross street to the location as this is a common question the emergency operators ask.,5,2017-08-06,1.15,1
466,d52cfbeb-f481-41a1-8f10-cce29ec21cc9,A Google user,No longer showing physical address which is disappointing.,3,2017-08-03,1.15,-1
467,5effdbc3-bf47-4640-bc50-71055aaf45bb,A Google user,"Just installed it and my location address popped up as being 12 houses away, not much confidence in life threatening situations being felt...",2,2017-07-23,1.15,-1
468,d8ceb860-ab48-4b20-b62a-3d96bca0861d,A Google user,"Great app for emergency.  Gives your location and has hot button for ""triple zero"" & SES",5,2017-07-13,1.14,1
469,f19ce10b-ec77-4b41-907d-03c759275709,A Google user,We've had two emergencies since downloading this app. It is fabulous to not scramble for the police info line or a location. This is a must have app for all. Works perfectly.,5,2017-07-05,1.15,1
470,18f4240a-5735-4ff7-b199-8158cac47584,A Google user,Great,5,2017-07-03,1.14,1
471,d2cc6f89-00c3-43cd-bc92-fc5dc0d5f823,A Google user,A must have app for all,5,2017-07-02,1.15,0
472,28c845fc-af8b-40d1-8ef2-7109ead4a0ed,A Google user,It would be nice to add the national poisons hotline number.,5,2017-06-22,1.14,-1
473,12672ab3-1ca0-41dd-be19-2f2937a797e7,A Google user,Awesome,5,2017-06-19,1.15,1
474,1946db89-fafd-4e3a-82e9-0c50f8dbe1c6,A Google user,Great app. Would that bit better if the information was further refined based on the state you are located in,5,2017-06-16,1.15,1
475,cc3c409c-d919-4edd-9928-8c4387c773e4,A Google user,Good to have.,5,2017-06-13,1.14,1
476,989fb9e4-5b38-4c88-8d70-4ae8c10e6e7a,A Google user,Handy app to have when travlling if you need to give address details to emergency serves,5,2017-06-10,1.14,-1
477,2f1d73f8-84ee-4f81-bbc1-198709ea5758,A Google user,App crashes on first use. Looks like it's a race condition with asking for location permission.  App could probably be used smarter with the dispatcher systems to give better information to operators quicker,2,2017-06-04,1.14,1
478,85348dd3-a6da-4bc1-a142-13350449131c,A Google user,If i could rate a zero i would,1,2017-06-03,1.14,0
479,bb5cc2db-9acb-4c1c-bd8c-ec0fa796caca,A Google user,Keeps crashing all the time,1,2017-06-03,1.14,0
480,d3688aa2-cd14-4d35-bece-1b958894b656,A Google user,Cant get it to load up. Crashes every single time. Wish is would work. My phone is a samung galaxy 6 edge on Nuget OS.,1,2017-05-31,1.14,1
481,103ba499-ab35-4d29-8b87-2fd179f0c8ec,A Google user,Great idea for an app I hope to never need. Ine feature that would be cool would be to have a function that silently alerts emergency services as to your location when it would be unsafe for the caller to talk in certain circumstances  (like being held as a hostage or when talking would alert the aggressor).,4,2017-05-03,1.14,1
482,b9356d63-80fc-4c72-9094-5ce27e0bb60f,A Google user,App Crashes when you try and make a call. Great concept but needs better execution,1,2017-05-02,1.14,1
483,70351466-9458-42a9-b018-25470440a085,A Google user,The app maybe good but i think that would be about it.,5,2017-04-16,1.14,1
484,1e11338f-cccd-49f4-abe4-641b6f76f999,A Google user,"Bit worrisome that this app crashes as soon as it is launched. (Samsung Galaxy S7, Nougat 7.0, telstra network)",3,2017-03-28,1.14,-1
485,652f0a6c-6c6e-46c4-8e0b-826771fea061,A Google user,Great idea but needs to have ability to have one click to turn on location services.  I downloaded to help my young kids but they can't read the instructions to turn that functionality ok.,2,2017-03-26,1.14,1
486,df2f2c08-7fda-4022-936f-29409953e27a,A Google user,Disappointed that it won't work on my phone I keep getting an error message. It would be a fantastic app to have in an emergency if it worked,1,2017-03-26,1.14,-1
487,6f438c3f-9089-4f4c-a36b-1f00f6acc7e9,A Google user,Didn't open !,1,2017-03-21,,0
488,bb2cfd10-90e4-451f-82c1-1c559c1c333b,A Google user,Good but there are other apps out there (not aussie unfortunately) that do the same but include emergency medical information. Sos messaging to emergency contacts with gps position. Seach for local medical facilitys. All this in the one app for arround $2. If this app did all that i would use it.,2,2017-03-05,,-1
489,70277569-be11-4aba-9b2a-953dcfdc279c,A Google user,Would be great if it worked,2,2017-02-11,1.14,1
490,86df9315-e09a-4376-9420-2a8320a5525b,A Google user,"I cant open the app. As soon as i try to open this app a message pops ups saying ""screen overlay detected. Please turn off in settings&gt;apps"" i tryed to turn off screen overlay, however my phone has no setting to turn ""screen overlay"" off. Please fix",1,2017-02-07,1.14,1
491,4b433e03-4d87-416f-a88c-839b8e5a218a,A Google user,Every age needs it,5,2017-02-01,1.14,0
492,7bb744d4-299b-41b8-8569-a6993f01d11f,A Google user,"App provides GPS coordinates but no address details. No street name or nearest cross street, just ""Lake Macquarie"" which is a huge area.",3,2016-12-28,1.14,-1
493,8564b965-0d54-464d-8868-13e15d5ff34f,A Google user,Great idea,5,2016-12-22,1.14,1
494,0664c25b-dd8c-427b-96db-17994e977b6e,A Google user,Fantastic concept especially if you have young kids. Recommend it for everyone,5,2016-12-21,1.14,1
495,74a13254-a088-420f-96c6-10a3851831fe,A Google user,Unfortunately the app won't open. Just keeps saying the usual android phrase. Unfortunately emergency + has stopped working.,1,2016-12-20,1.14,-1
496,f940918a-54b6-42f1-9021-75f695ad913a,A Google user,Great,5,2016-12-19,1.11,1
497,61461c04-9d2b-4e53-8df6-a543af8b5044,A Google user,Great application.                 Recommend it at every warden training session. Should be a standard on all new phones in place of most of the crap pre-installed. Great that Poisons info & National Crime numbers now added. Spot on guys!,5,2016-12-18,1.14,1
498,b048bdd1-b100-4dc0-a00d-948bf3b48687,A Google user,A must have app for everyone. I love it and wouldn't be without it.,5,2016-12-16,1.14,1
499,7ae61cc6-cfe7-4465-b3a0-22ee4d9a490e,A Google user,The google map is working again...great,5,2016-12-14,1.14,0
500,cf3aca75-6bc4-4044-ae76-391fc289bd5c,A Google user,Highly recommended to everyone.,5,2016-12-14,1.14,1
501,43d597a3-66ef-4caf-948a-2c0f0fb907a7,A Google user,All emergency services at your fingertips. Excellent,5,2016-12-07,1.13,1
502,e4a6c5f5-ba6d-4ee9-87ee-7b09d6db14d5,A Google user,"App is unstable.  Stopped on install and then intermittently throughout setup - tried uninstalling and reinstalling, but continued to happen.  Shoes GPS coordinates but no Google map.",3,2016-12-03,1.13,-1
503,1d63475d-5399-41af-af17-07eab664f455,A Google user,Very good app and although I have never had to use it it's a great thing to have in case of an Emergency.,5,2016-12-02,1.13,1
504,40fc1f10-e186-4271-8e82-945b399c9ecb,A Google user,"A completely useless app that was just a waste of storage on my phone. I can't imagine how much it must have cost to make this app but however much it was, it was a complete waste of money. Surely the government can find better things to fund rather than an app with a big button to ""call 000 in an emergency."" Kindergarten kids are taught the number so I fail to see the point in creating an app to tell their parents what to dial in an emergency...",1,2016-12-01,,-1
505,040495ea-a877-4493-a656-c33c773f31e4,A Google user,As a emergency service worker I find this app great it gives me my GPS cords and that's really important,5,2016-12-01,1.11,1
506,e4803bc7-7815-4aca-9948-fc370cbce5c9,A Google user,Indispensable,5,2016-11-30,1.13,0
507,9d2144f0-0c66-4331-bff0-662f4c8e59f9,A Google user,I installed this app expecting never to need to use it in the city areas but I was injured on a street I didn't know and I was able to give the 000 operator the address and longitude and latitude numbers and they found me. So happy this app exists.,5,2016-11-29,1.13,1
508,13bb0cbf-f812-4463-a8c0-fe1ee8aec9aa,A Google user,"Updated and map now blank. Tried uninstalling and reinstalling, restarting phone ... but still no map.",3,2016-11-29,1.13,-1
509,ec400e5a-9e76-4658-9896-243cc1d9d96f,A Google user,Best app of all and most important one,5,2016-11-29,1.13,1
510,b9033165-4dd5-4c58-9826-84fd4313a085,A Google user,Firefighter,5,2016-11-28,1.11,0
511,790d5e64-d14c-4730-80ad-a388df26ce1c,A Google user,"App works EXACTLY AS DESCRIBED, if you take the time to read the t's&c's you'll notice the disclaimer on exact positioning. You'll probably also notice that same disclaimer on anything that provides a gps location, as there are many different variables that affect that tech, for example, solar flares completely fk it up. For anyone saying the address isn't perfect, you wont get the ambos directly there anyway, in any case you send someone out to the road to direct them. Use your common sense people.",5,2016-11-24,1.11,-1
512,71c8b93a-03b0-49f1-bf6a-ab37ee9dc368,A Google user,"This app will get ambulance, police & fire services to the scene of an emergency without delay.",5,2016-11-15,1.11,-1
513,b5daffdd-08e9-44f7-b5f9-0d0203d4a218,A Google user,A fantastic tool to give you all the details you need in an emergency when you're own head might be all mixed up.,5,2016-11-10,1.11,1
514,d8be6356-fbe0-4d4b-aab1-2f8caf35b79f,A Google user,Google location is too inaccurate for use.  Otherwise good app.,3,2016-11-01,1.11,1
515,cdc10de3-2897-42fb-9541-ac3b5d8eed63,A Google user,I would like to see a section we could add our meds alliges and next of kin phone numbers,4,2016-10-31,1.11,1
516,58a11318-3ca6-4648-84bc-a8a0dc211821,A Google user,"Had to use this app today. Couldn't find street signs and Google maps was too slow, so gave location to operator using latitude and longitude from Emergency+. Worked very well.",5,2016-10-09,1.11,-1
517,71d8e00c-6524-4d94-a6e9-8b972331cae7,A Google user,Not accurate,1,2016-09-27,,0
518,9005e0af-bd02-4ced-96d2-3254b1371fb1,A Google user,Easy to see & use,4,2016-09-21,1.11,1
519,e9709df7-a363-49e2-b553-6dd90af01802,A Google user,As seen on tv,5,2016-09-08,1.11,0
520,437a96ed-2a82-4f36-8c98-41eb53cee2ce,A Google user,My address shown on the app always matches the current address I am at. Very useful and I use  this app on both ios and Android devices.,5,2016-09-07,1.11,1
521,96f899f2-220e-416b-ada4-d7c90490ddae,A Google user,Great idea. Suggest update in order to make available from lock screen. Then 5 stars,4,2016-09-06,1.11,1
522,718e9457-74ab-4029-be91-cdc5d3fd796e,A Google user,First- if you are reading all the bad reviews about the gps location- that is because of the device NOT THE APP!!! Great innovation and its only going to get better!!!,5,2016-09-05,1.11,-1
523,ffbb019d-e659-4fb3-ae9d-90e186c4ecd6,A Google user,"Those who complain about the GPS locations being wrong you obviously didn't read the Terms and conditions regarding the application. '(iii) the availability and accuracy of GPS information is subject to limitations arising due to availability of signals, the relevant mobile device, location and geography' Stop balling the developers.",5,2016-09-05,1.11,-1
524,89f6822b-17b3-4522-939a-c6358380ff9b,A Google user,"It's way off on my address, so if something happens while I'm at home I'll ring and say ""these are the gps coordinates, but they are wrong, hopefully you'll find me before it's too late"". Please fix as the gps should be dead right, not telling me I live at my neighbours over the back fence or in the street beside me. Hate for something to happen and emergency services break down someone elses door..",3,2016-09-04,1.11,-1
525,f961bd6a-8977-4ae2-8ebf-9edb0a925190,A Google user,Sadly it doesn't work with my Ideos running Android 2.2. Emergency button app does but it does not have the phone number or web address to send address or GPS data to.,1,2016-08-29,1.11,-1
526,6a7da314-25cf-4457-8221-505bcfd27458,A Google user,Thanks,5,2016-08-26,1.11,1
527,726a242b-0746-4efb-86a1-7a26ec9cfe07,A Google user,"Location is off. Would be good if you could reposition it on the map, to make it more accurate, when needed.",3,2016-08-24,1.11,1
528,a6f0f235-a3fb-4a5d-9bde-e541cbb67977,A Google user,"Excellent, all the information you need in one place.",5,2016-08-17,1.11,1
529,fd04d5d1-856e-4bf6-ae94-cf2891b84b0e,A Google user,Gave the wrong address straight away and wouldn't let me change it,1,2016-08-06,,-1
530,b4ce20f4-9e78-43b2-bda9-70eeb17ac95d,A Google user,In case of accident app shows your GPS coordinates and all emergency phone numbers. In a Emergency the time you save could be the difference between life and death,5,2016-08-04,1.11,-1
531,76ec052a-73dd-42b2-ad84-acf359cd369b,A Google user,This has helped me respond really well to medical emergencies,5,2016-07-31,1.11,1
532,0c629038-dc04-49b1-b62a-90c322d7a9eb,A Google user,A welcome initiative.,5,2016-07-28,1.11,1
533,b667e5e0-3762-49ba-a5da-3f5dc62c80f3,A Google user,My dad was the main person to make this and drive it forward. He had the vision to help others. This means that rescue time is cut down and your chance of survival increases,5,2016-07-08,,1
534,ad4c6053-8fef-4df0-8b8b-8af818f4d2c3,A Google user,Travelling in caravan and used when drugged person tried entering van and did adjoining van. Was able to provide detailed info for area to local police to assist in location and apprehension of villian,5,2016-07-01,1.11,-1
535,0dacc041-01b8-4808-891f-962de0d33119,A Google user,After installing I noticed my battery dropping 5% overnight for no apparent reasons. After uninstalling this my battery usage went back to normal.,2,2016-06-19,,-1
536,5793e28f-261e-410d-a1a8-588d1fbea240,A Google user,Great app. I also think another useful contact to include would be poison information. Hope I never have to use it!,4,2016-06-18,1.11,1
537,851573d7-a1ee-4d4b-b3d7-df028ba0c300,A Google user,Uninstalled when it wanted me to agree to  a wall of text that would take hours to read and a law degree to understand,1,2016-06-18,1.11,1
538,caf0fdd1-fbd7-4f55-8b67-637b2e46d644,A Google user,Tell dispatch the longitude and latitude coordinates of your position NOT your location as it will not be 100% accurate,5,2016-06-15,1.11,0
539,06720ee2-3198-43cf-af06-6ff2aa2bbbcf,A Google user,Helpful,5,2016-06-12,1.11,1
540,8f3e7b9b-32c5-4002-b81d-c3bf7854f6b9,A Google user,Lifesaver,5,2016-05-13,1.11,1
541,466cf674-258e-469e-9bab-68a617d0f2c7,A Google user,Teacher,5,2016-05-12,,0
542,0a0a9caa-0f61-4959-a27d-b6daefc66716,A Google user,Has me living in a street off my actual street which doesnt exist. How does that even happen?,4,2016-05-11,1.11,0
543,f3460624-b2c2-4d03-ac9e-c07ed92ea891,A Google user,Looks like a great app however iam in a new estate and maps not the latest. Sent email hopefully fixed soon.,4,2016-05-10,1.11,1
544,18642ef3-c8a8-463d-a65e-8193886fe6d3,A Google user,For Australia,4,2016-04-28,1.11,0
545,ff1c41ed-d884-4024-adcb-befb810075bb,A Google user,Emergency,4,2016-04-16,1.11,-1
546,2f9c51bc-5d80-40df-b15b-b0c613c6dc6c,A Google user,What you should have,5,2016-04-13,1.11,0
547,fb155150-b2f2-4afe-8a2e-e4416927d489,A Google user,I was able to quickly get an ambulance and tell them exactly where to come.. This app helped someone this week.,5,2016-04-07,1.11,0
548,2cf9113b-1752-4157-9589-5d78756a6f93,A Google user,"Definitely worth having, but needs some refinement. NSW 000 dispatchers were unable to get an Ambulance directly to an off-road location in Sydney Olympic Park in Jan 2016.. The dispatcher reported their maps do not show the off-road walkways and cycle paths that are clearly available on the app, and googlemaps and openstreetmaps. Or did he transcribe the coordinates incorrectly ? It appeared the dispatcher was not looking at the same map as we could see on the app. It would vastly improve communication if the application were able to upload the coordinates to the 000 dispatchers via an internet or SMS link. It would also be a very useful extension if the application could share the coordinates via SMS or internet links to Council or National Park Rangers etc.,. who may need to unlock gates for ambulance and police to reach incident sites.",4,2016-01-16,1.11,1
549,a4bae465-0916-4d0c-90e8-4fb8df019944,A Google user,Great app,5,2016-01-13,1.11,1
550,905c77cc-ae0a-4ef2-bf12-a3240a3d30d3,A Google user,"Brings up correct position on map but lists the wrong adress. States im 10 houses away, around the corner and opposite side of the road! Im a rescue volunteer, these errors cost time and lives!",1,2016-01-10,,-1
551,9ef56fe0-7b32-4177-9ef9-f631210bc0d6,A Google user,As a SES member I find it useful most of the time,4,2015-12-24,1.11,1
552,c616dc5e-cd6a-4ad8-8f71-fc6b02720bf9,A Google user,"It's a strange concept to download a app hoping to never need it, good on you developers for making this app",5,2015-12-18,1.11,-1
553,afaa4e7d-ab66-4f39-a557-41dd870a8150,A Google user,Very useful with all relevant information.,5,2015-12-13,1.11,1
554,b63448ab-8679-4223-a9d1-69eabdea6359,A Google user,Putty Rd is notorious for 2 things.  Limited phone coverage and motorcycle accidents.  This app helped to save a mates life last weekend,5,2015-12-01,1.11,-1
555,e8557b14-6f71-49a4-a97a-29b8b4fefc54,A Google user,Great app but will not give my correct address how can I change my house number and unit number these are new unit block 10 months old.,4,2015-12-01,1.11,-1
556,891b8ac2-12f3-41f4-9249-36dc22446698,A Google user,Wont download on my Samsung galaxy  core?,3,2015-11-29,,0
557,42d72080-b883-4235-a4bf-fd7ac342d1b1,A Google user,Awesome idea for an app. Very easy to use in emergency situations and non emergencys alike.,5,2015-11-25,1.11,1
558,2a3833cb-6be2-4b42-9b46-8f6dd8f18895,A Google user,had the care flight chopper land on our farm west of kingaroy... this app allowed the aircrew to find our property with pinpoint accuracy!,5,2015-11-12,1.11,1
559,2336512f-7fec-416a-a813-6902cd18dea9,A Google user,"I've used this app in the bush with a single car roll-over and three young people, one heavily pregnant. Coordinates are the best way to direct help to any location! Thank you!",5,2015-11-11,1.11,1
560,df367f1e-1f0f-4dff-8f34-f835824b06ae,A Google user,Wildly swinging between 2 street names and numbers also the current name of street has been changed about 4 yrs ago Im in a c v park,1,2015-11-07,1.11,0
561,8c177199-6f96-4920-9462-e43b305aeecf,A Google user,Excellent App credit to NSW Services,5,2015-11-04,1.11,1
562,91316057-c3c2-4abe-8a08-6ab52465c9f8,A Google user,"Used it a few times now, the only thing id like to see is the address your at displayed, while on the call to 000",5,2015-10-27,1.11,1
563,22714935-490d-446d-88a4-59775222c805,A Google user,Very useful,5,2015-10-26,1.11,1
564,cda614c0-fdb6-427b-a7f8-cd4b92089f25,A Google user,Throughly love and always recommend... Hope I never need to use it yet its there just in case... 😃👍💓💕💞💝💖💙,5,2015-10-13,1.11,1
565,51d70e45-bfb4-4f17-bd9f-39e195c98650,A Google user,When I tried to install it came up with failed error 194 not much help if I don't know what that is,1,2015-10-10,,-1
566,e9b13d24-d831-4678-940b-4dfd3b85569d,A Google user,Safety,5,2015-09-29,1.11,1
567,5b0736a7-d614-49b3-ac8d-47e8c4dc4405,A Google user,"This app has Police, Fire, Ambulance and SES. One thing that would be good to include, is Rescue. I am a NSW Rescue Operator and for people to have the option to contact Rescue, we could be responded a lot faster and have reliable details and locations provided by the app. Just a suggestion. Otherwise terrific app!",5,2015-09-22,1.11,1
568,e1e6b618-304a-4859-a34f-58842bfaf47c,A Google user,Very pleased to find this available,4,2015-09-17,1.11,1
569,87f09ccb-60a7-42a9-a568-ab1aa333bc06,A Google user,I like this app. Soo helpful,5,2015-09-16,1.11,1
570,1edb70a7-92b2-48e7-92c7-f1e639aca36a,A Google user,I love this as a concept but at home it lists my location as across the road and 5 houses down! Would still be useful for outdoor / road based emergencies though.,3,2015-09-07,1.11,1
571,2c3cf329-a2ea-4f35-8c9c-3ba0d8fdbc74,A Google user,Sounds like a great idea,4,2015-09-05,,1
572,dcd7d15d-5ceb-4572-88f1-1460ed7dab6f,A Google user,Don't want to have to use it but this is an app that should be on all mobiles when you start them up. As a person who does long drives this is a must.,5,2015-09-05,1.11,0
573,b02d12a6-27c8-4cb2-9217-f6f46ed88480,A Google user,This is a much needed application when you have a family member with a serious illness.  Thanks,5,2015-09-04,1.11,0
574,4bf63c21-9a7b-4a6c-b082-0cae5e8a0f5c,A Google user,Brilliant. Takes the guess work out of trying to find out what the closest cross street is or where you actually are.,5,2015-09-04,1.11,1
575,11f330af-1490-42c9-9bfc-947620c3c488,A Google user,I read about the app in the Take 5 magazine and downloaded it straight away. I have also told my daughters 20 & 18 to download it as well,4,2015-08-31,1.11,1
576,880fe6ba-5d5f-4927-80ff-35a78b5854ff,A Google user,000,5,2015-08-30,1.11,0
577,44a9e795-9bc1-48d4-9227-d9b202199f9d,A Google user,"Address was close, but wrong (only has to be out by one house number, to end badly!). Given the serious nature of this app, close enough, isn't good enough- people's lives are at stake! If Google earth can get my address right, surely this app should be able to, as well!",3,2015-08-28,1.11,-1
578,c59a3117-24fb-4610-9db3-2c0ccae1b4b4,A Google user,"On an Xiaomi Redmi Note 1S, and on some other phones which are imported, Emergency+ isn't able to translate the GPS coordinates into a street address. The GPS coordinates are fast and accurate (within 10m or so), but the address part of the front screen is not filled in. Perhaps there is some API call that is required for it to work that is not available?  On the map screen, it continues to say ""(Address updated x seconds ago)"", but only displays the latitude and long coordiates.",4,2015-08-16,1.11,-1
579,1f81cd5c-c0f7-4bac-96e9-afa2a3fe98d8,A Google user,Great,5,2015-08-13,1.11,1
580,33beb212-fdff-4504-ac5a-21def44afcd3,A Google user,Doesn't work on my galaxy S3,1,2015-08-13,1.11,0
581,7c34743c-8ecf-44bb-a1da-e58d60e837af,A Google user,Wonderful,5,2015-08-07,1.11,1
582,14582667-aec3-40a1-9e84-65f769b4ff34,A Google user,It's a matter of life and death when it comes to locating your exact location. This is a great creation for Everyone to install And Most of All it Gives Emergency services your Exact location without Delay or Confusion. Well Done To Emergency Services.,5,2015-08-06,1.11,1
583,9f719f3f-f596-4bf7-9d47-17feb2dd960f,A Google user,Great app,5,2015-07-27,1.11,1
584,7d060a72-b15c-4e98-bc71-37a530c595ce,A Google user,Long overdue. Excellent app,5,2015-07-24,1.11,1
585,2ce533ea-09cd-47b1-b69e-fb377e8c76a8,A Google user,"Brilliant idea, especially when travelling through unfamiliar places!",5,2015-07-16,1.11,1
586,afd6d712-3b9c-4c50-ad91-7f487a5dcb31,A Google user,Very important for children's phones,5,2015-07-16,1.11,1
587,996a743f-a1be-4456-b34a-34b9d863e373,A Google user,If I ever got lost its reassuring to know that I could be found by emergency services.,5,2015-07-15,1.11,-1
588,921aeba1-a38e-4a74-a8ca-3e39caa99daf,A Google user,Incorrect house number,1,2015-07-14,1.11,1
589,c1aafaa6-8613-4d4a-8624-1991addb67f9,A Google user,Everyone should have this APP,5,2015-07-14,1.11,0
590,ef1a8f55-6110-49fe-905a-1ed87fec3fdd,A Google user,Very helpful but my address is not correct,5,2015-07-14,1.11,1
591,a4f42cae-3f82-4308-808d-9e8d3551d0e7,A Google user,A very handy app everyone should have,5,2015-07-13,1.11,0
592,974887fa-adb8-455a-85f1-9a63e56e42ca,A Google user,"I've been getting Seniors & Grey Nomads to add this essential app to their phones for 18 months now. It's so simple for anyone to use. In my view every phone in Australia should have this preloaded, along with the Red Cross app and, in Victoria, the Fire Ready app.",5,2015-07-08,1.11,1
593,131f532b-b4de-46ed-b415-80502fe47a5b,A Google user,For emergencies only,5,2015-07-05,1.11,0
594,9b7dcbf5-5746-4d69-9c19-84004b440df9,A Google user,Love it,5,2015-06-25,1.11,1
595,7caae5b9-d578-4720-80a6-316406cabc15,A Google user,I think this is a brilliant app & have told all my family & friends to use it.,5,2015-06-18,1.11,1
596,c59eff43-4881-4798-ac21-88bea9e06ed0,A Google user,This is extremely valuable. Good job,5,2015-06-17,1.11,1
597,0fbec9df-60e0-4153-90a0-10698f993ce0,A Google user,I encourage as a St Johns Ambulance volunteer that everyone install this,5,2015-06-15,1.11,1
598,f93961d2-5d8a-4066-97fe-d55357ef6eee,A Google user,Cannot use. Crashed upon opening,1,2015-06-15,1.11,0
599,213cbb44-d2c9-4642-962b-5cd29b20ce3d,A Google user,Always have help at hand.,5,2015-06-09,1.11,1
600,aa27b8bb-46b4-4483-a2f5-c4fd9537b93a,A Google user,Sounds promising but I hope I never need to use it. I am concerned and need to know why it requests access to my photos. Why?,3,2015-06-06,1.11,1
601,0fc3f42f-20ba-4e9c-add6-dbfa9289f725,A Google user,A great app will help out a lot in an emergency. My only concern is you can't get an address if your mobile data is off. GPS coordinate still work but if an address would be more useful,4,2015-06-02,1.11,1
602,e2b05e30-ec2e-4113-bcfe-aebb2eb68957,A Google user,Is it possible to add the Poison Information Helpline (13 11 26) in the list?,4,2015-05-30,1.11,-1
603,3c59d4fc-bc54-4927-829f-6f76c55ab9a7,A Google user,I always think that if I saw something I probably wouldn't really know where I  am,5,2015-05-30,,0
604,04748d3f-088b-4395-97de-103008215419,A Google user,Location that comes up is about 35 km from our actual location. Useless!,1,2015-05-10,1.11,-1
605,576a8ece-f3a1-4174-9754-59a59cc58d16,A Google user,Emergency[,5,2015-05-08,,-1
