Review Id,User Name,Review,Rating,Date of Review,reviewCreatedVersion
,Clashed Clan,This app could save a person's life! Great interface too.,5,2014-10-08,
,Johncaleb,An excellent app. Easy to use and very useful info.,5,2012-12-20,
,squirleface,"Please make this app, or a new app, more focused around blood donations. Let me see how many gallons I'm at, see my blood type, schedule donation appts, and keep blood donor card in passbook. This may get more younger people excited about donating. Thanks!",2,2013-08-24,
,kjaeg8113,Great information.  Everyone should have this app. Thanks !!,5,2012-08-01,
,Javier E. Crain,Everyone must have this app. It is very useful and easy to use.,5,2012-07-14,
,Pickapepper,Really well organized! Easy to use.  Love the prepare option and timers you can set!  Great job red cross!!,5,2012-07-06,
,Nereus Miller,Teaching me how to help myself and even help the others in emergency case. Thanks for developers : ),5,2012-07-03,
,eva_g90s,Love this app is very useful I just know the basics to call 911. But now I will know more and I know I can help.,5,2012-07-03,
,cactuskitty1977,it's a great app to have. I wouldn't go without it. the red cross  is always there in any disaster. you guys are great. thanks!,5,2012-06-30,
,A_W_O_L,Awesome idea guys!  My suggestion would be to continue to innovate into modern culture... Keep developing the app... Maybe add location services to assist EMS personnel...,5,2012-06-30,
,Bobgermen,"Really good app, has a lot of important information , and I like the emergency category. Really good, and really helpful.",5,2012-06-17,
,Huey Mungus,"This app rocks. It's perfect for helping to teach Boy Scouts and to review skills. Plus it's good to find ways to give back and take more classes. 

Love the tests!",5,2012-06-16,
,JCTel,"It was featured in Bicycling magazine, why doesn't it have info about ""road rash"" abrasions?",4,2012-12-14,
,hawkeye41,"Main content is hard to read due to low contrast font, especially gray lettering. This is inexcusable. Content should be easy to read black font.",2,2016-12-01,
,CrazyChica81,Very helpful and useful app to use. Keeps me on my toes and up to date in case of an emergency,5,2016-05-11,
,Tomuchfor,"Smart and good information🆒

Keeping updated with new levels of medical treatment!",5,2014-09-23,
,k8943,"This app refuses to install. I have plenty of space still on my device. Maybe the info is awesome, but I’ll never know. Apparently my device is too old to use this on.",2,2014-07-28,
,rob.eden,"Thanks to the Red Cross, this is an app everyone should have. Very well done.",5,2014-06-29,
,StreetKing: Lionhawk,"Helps me keep safe, let's me know what and how to take care of something bad!",5,2014-01-17,
,w.chern,"This app displays some pretty useful info. However, it only gets two stars since the developers have yet to update it for the iPhone 5's larger display.
Please issue an update soon.",2,2013-07-30,
,PreparedinNJ,This simple step-by-step app is a must have for the person who wants to be prepared for the unpredictable moments.,4,2012-12-11,
,Chloe r1729,I love this app but I tried it after I saw it has been updated tests still doesn't work,4,2015-04-16,
,Joette Schoolcraft,Daughter and I used it very quickly to find best remedy for a burn!  Great app...easy to use!!!,5,2012-09-10,
,DancingGreeny,This app will surely be of help to anyone. You never know when an emergency might occur.,5,2012-08-24,
,Lord Sunshine,"This is a need to have app!  Fun to use the tests, knowledgable articles on the topics, and easy to use.",5,2012-07-27,
,Tiny_oneeee,Everyone needs this on their phone !!,5,2012-07-05,
,HvacBob,"This app is great. As somebody who babysits in their spare time, this app is very useful. With this app, you can be prepared for most situations that occur. 5 stars!",5,2012-07-04,
,Sunnimewv,Really easy to navigate and find info!,5,2012-06-23,
,jprior24run,"Great review even if you are already certified! Love the easy use/navigation/look of this App! 
Thank YOU!",5,2012-06-15,
,XcRaZyInFiDelX,"As a prepper, I found this app very helpful and should be on every smartphone! A very nice source of information for emergencies. Very useful!",5,2012-06-14,
,Steffers13,"It's to the point, and helps in any medical emergency, and it lets you learn ahead of time.",5,2015-08-02,
,Tigbench,This is an excellent source for studying what to do in  emergency situations while waiting for EMS! This is an excellent study tool for first aid.,5,2015-04-14,
,Lilipad252,I saw this app mentioned on GMA.  It is really useful as a quick reference.  Nice to have as a mom of two little ones.,4,2013-07-04,
,halehua,The tests are not working properly. You give the correct answer repeatedly and it keeps saying you are wrong.,3,2015-01-17,
,Laurakal8,Terrific!  Have sent to others. Everyone should download.,5,2014-01-12,
,Ladylynnbo,I am certified for CPR and this app is great to have. Also this app is very accurate to anyone that wants to have it.,5,2012-08-27,
,solace644,So easy to use and practical. Everyone should get this.,5,2012-07-20,
,Me 223up,Great easy accessible information!,5,2012-07-12,
,Cposelski,Great for every single person. Very well designed. Great resource.,5,2012-07-04,
,Ameera Sirhan,"This teaches you or reminds you on how to rescue people and your self
One of my favorite apps",5,2012-07-03,
,KEB1276,The site is basic and the info helpful.,5,2012-07-01,
,just_only_john_in_AL,"This app looks very nice for preparation and learning. In heart attack section, the symptom should be ""vise-like"", not ""vice-like"". Think Black and Decker, not Crockett and Tubbs.",5,2012-06-29,
,taferguson,"While it doesn't replace a complete first aid/CPR course, it provides the info needed in most situations.",5,2012-06-19,
,Unicorns are my life!,I love this app. Great for someone young to have on their mobile device in case something happens. Best safety app ever! <3,5,2012-06-16,
,JDRoss716,Very informative and includes potentially life saving skills. This app is not a replacement for professional medical care.,5,2015-04-15,
,Vina808,This app was great. It gave wonderful advice and even has quizzes to help you test what you learned. Fun!! =D,5,2014-04-29,
,Lovelyinfo,"Love the videos, tips, quizzes and access to Red Cross info and locations near me",5,2012-10-21,
,Be-juled,This is a great tool to help give you confidence of know-how in basic emergencies.,5,2012-08-01,
,ApplePear,It provides basic information in little time and no financial cost. Those are good. Need to be careful not to inflate the confidence of the underprepared.,3,2012-08-18,
,poppy1010101,This app is very reliable!!!!Get it in case of an emergency!! It's always important to be safe:),5,2012-07-07,
,Cocomacc,I was in a life-threatening situation and clicked on the emergency wizard and it didn't help because everything that said before was there. That's why I gave 3 stars,3,2012-07-16,
,Łil A,"If you need any health questions, this app has the answers!",5,2012-07-05,
,rchal,"I think it's a great app and have plans to share it with all of the people I have certified, I think they should add heat related illnesses to the topics though",4,2012-06-20,
,Sharon Hale,Probably the most useful app I have. It's educational and could come in very handy.,5,2012-06-26,
,A Bales,"I love this app! It's practical and easy to use, so I think it's awesome! I just wish that there were more quizzes; I love them!",4,2015-03-19,
,Money 2012,Your health and well being is very important this is a great app to have for emergencies.,5,2012-06-18,
,Clancy5000,This app is essential for anyone. You can save a life with this free app!,5,2012-06-18,
,2 bizar,A+++ app - highly suggest for those who are not certain of what to do in case of emergency......,5,2012-06-16,
,Wish on a bone,It's very helpful. Now we can all be little doctors. The one for pets it also good👍🏼,5,2015-07-05,
,I 💜 ?,It really helps 2 know how 2 take care of people when there hurt and or sick,5,2014-04-18,
,AbeLincolnZombie,"Nice that this app is free - perfect supplement to Red Cross training. Videos crash on iOS 8 on an iPhone 5, though, which would have been a good refresher. Quiz similar to website.",3,2014-10-27,
,Poodlelover1918,This app is great I saved lives with it you should really get this app,5,2013-01-10,
,::Rooster76::,Came in handy when my brother got burned.,5,2012-11-28,
,Doridaw7,Very informative and very helpful during a very devastating hurricane sandy very good app a must have as well as the first aide app!,5,2012-11-05,
,Kwilm,Amazing app filled with great information.  Thank you Red Cross for all that you do!!!!!!!!!!,5,2012-11-01,
,Anonob,Great to have this on my phone in case I need a reference in an emergency,5,2012-08-22,
,PrideAndJoy8487,I love this app I have 2 beautiful children so the knowledge this presents to my household is essential,5,2012-07-27,
,Mitchie 777,This app is awesome!! I've learned a lot with all the important info it provides!!,5,2012-07-25,
,Venieval,Useful App! Great first response information along with natural disaster information and preparedness.,5,2012-07-10,
,Classictvshowsrock!,This is the exact kind of basic info we all need. Good job!,5,2012-07-09,
,Joselina101,So easy simple and help ful everybody should have it I truely recommend life saver must have,5,2012-07-06,
,Bitchybitch1946,"In a emergency you have to be prepared, this app will prepare you even for kids this is great",5,2012-07-05,
,2nd Me,This app is good but one thing that could come in handy right now is a search bar,4,2013-06-28,
,thurleyy33,this app has great graphics and really into detail :) it's so informative and helpful! great job red cross!,5,2012-07-05,
,El Pitaman,Great features. Very well put together.,5,2012-07-05,
,A smart guy.,"I believe that this is a life saving app, this is common knowledge that everyone should know incase of an emergency.",5,2012-07-04,
,Weideman67,This Is a great app! Makes me feel like I'm ready for anything!,5,2012-07-03,
,Donald Mcdermott,I am very glad that I have this app on my iPod Touch now.  Everyone should have it.,5,2012-07-02,
,Kjstwc,Awesome app! Will definitely help my students remember what they have learned in CPR class!,5,2012-06-15,
,C. Beauty2,This app is user friendly.  Well done!,5,2012-06-14,
,Kjltigger,I'm working through this with my son to introduce him to first aid. The tests are scored inaccurately--it says got questions wrong which he answered correctly. I've gone through the tests many times & the app consistently marks some correct answers incorrect.,1,2014-12-02,
,cav 0313,All you need for a quick reference in one comvenient place.,5,2014-07-20,
,Sulorak,Great app! Something to have on hand and review basic first aid information.,5,2014-04-15,
,Elli2003,This app could save a kids life when I babysit. Having this app could be a lifesaver !  Thanks!!!,5,2014-02-09,
,Cyncarp,"My iPhone 4S tried to update to version 2.0 and is stuck on ""Waiting"" -- for about 10 days. I can't fix it or delete it. So the program is useless to me. My iPhone is up-to-date. What's the deal?",1,2013-12-26,
,A_cute_donut,I'm obsessed with nursing and first aid. And it's from the american red cross ! It's a great thing on the go and it's just perfect,5,2013-12-14,
,Grassco1317,This is an app that all iPhone users should download.,5,2012-11-27,
,TM Wheeler,"With the reduction of non academic traing in schools, this is a good procedure review for youth and adults.   The check list are wonderful for all.",5,2012-08-23,
,averillfayh,Something everyone should have in their pockets!,5,2012-07-21,
,Missysue72,This app has come in handy quite a bit thanks!!!!,5,2012-07-19,
,Blondie.45669,Great refresher since its been a few years. Some steps have been updated. Good to know. GREAT APP,5,2012-07-08,
,Coco W.,Every family should have this app.,5,2012-07-07,
,Kyhtjxkxhmxjg,You never know when this app will save someone's life. I just wish it had more tests.,4,2012-07-03,
,neemchioino,It is a real good app like when I got bit by a dog it told me everything I needed to do!!,5,2012-07-07,
,Purp1119,Such a great App! Very useful when you are stuck in these situations.,5,2012-07-06,
,jinjo235,Such a great idea for an app. It even has a game to help you learn what to do. Nice work making engaging!!,5,2012-07-06,
,JocieSoukup,"So, I love this app! It's really great, but it needs more of the test things. Of there were more I'd give 5 stars! You guys are awesome :) keep it comin",4,2012-08-31,
,DonRSD,Never know when you'll need it.,5,2012-07-02,
,GarageSaleAddict,This site has great instructions in a variety of situations. Good to read before a situation arises.,5,2012-06-16,
,Jcpres71,Great application can't wait for more application like this to come out,5,2012-06-16,
,ESDAdad,Excellent reference to have. Easy navigation and the quizzes are helpful.,5,2016-09-30,
,Blackivarr,A must have for everyone,5,2015-07-06,
,Frustrated Quiz Taker,"The information is good but it's extremely frustrating to take multiple quizzes but not pass yet the answers that I gave are the same ""corrected"" answers given at the end of the quiz.",2,2014-12-23,
,knico076,"Great App deserve a a 4. however I gave it a 3 because in CPR/FirstAid. I learn the acronym R.I.C.E stand for Rest, Ice, Compression Elevation/Elevate.  The app answer is Rice, Immobilize, Cold, Elevate, therefore I went to research but online also show Rest, Ice, Compression, Elevate",3,2014-06-11,
,AndyTheGreat,This is all basic knowledge. I have not been able to save a single life since downloading this app. GPS should be an added feature to help locate injured people and help increase heroism status.,1,2014-04-21,
,CLBREEZE.T,This will be extremely helpful!,5,2013-01-21,
,Spainslane,"I love the training videos, the tests, and the prep checklists. Love this app and having the info right in hand.",5,2012-10-31,
,Dp7qshadow,Love it and I feel comfortable knowing what to do!,5,2012-08-26,
,TwlohaBaby,"This app Is amazing, gives great information that has really helped me!",5,2012-07-14,
,BWAGS1986,"Great instructions, pictures/video, and easy to navigate.  Great pocket app for the just in case scenarios.",5,2012-07-09,
,Mel ohio,I really liked this and good for my kids to read as well,5,2012-07-06,
,mrlilhobbes,Water safety should be a main thing also. I want an update for drowning and CPR.,5,2012-07-02,
,VPHeart,"I have taken the Red Cross babysitting class and when I start babysitting, this will be very useful!!!!!",5,2012-07-01,
,daseldergeek,"Amazing app great for freshen ups and for those with no training, but do not replace this for certified training classes. Infant/Adult CPR and AED cannot be replaced by an app.",5,2012-06-24,
,Erinhuntmiller78,Love this app! Perfect for the summer! It's like having a first aid book at your fingertips. Animations and videos are great,5,2012-06-16,
,BravoJuliett,Terrific app.  Need an iPad version that utilizes the larger screen.,5,2012-08-01,
,👎👎👎👎🔥🔥🔥🔥,It's still doing the same thing with the test icon you tap it he app freezes and the app crashes,2,2015-04-16,
,Hindsight firefight,Everyone should use download this app,5,2012-07-09,
,Ladyrarity101,This app is so helpful and useful now I can use these in case of an emergency.,5,2012-07-07,
,Yatalia,This is a great app! It's good to have an app that teaches the basics of first aid. This app is well put together and easy to navigate.,5,2012-07-05,
,@kevingaw,"This is a great app to help me study, knowing that I may want to be a doctor one day.",5,2012-07-03,
,gaparo,This app is perfect in case of emergency I luv how it shows u what to do on the videos,5,2012-06-24,
,dmolanphy,Well thought out app. Impressed.,5,2012-06-22,
,KyleGerdes,Very simple and very detailed! A must have app for all iPhone users!,5,2012-06-18,
,ladyday49,"Lots of useful info that can be quickly accessed. I also like that it's interactive. You outdid yourselves, ARC!!",5,2012-06-14,
,dchesler,I work for the American Red Cross. I have been waiting for this app. Great app! Well worth the wait. Great job!,5,2012-06-14,
,FranciscaLV,Very useful for real life events. Is it available in other languages?,5,2013-03-28,
,Devildog_jesus,I found this app very usefull and i have already used tips on burns,5,2012-11-28,
,Abbeydavis1,Definitely an awesome app to have just in case!,5,2012-07-07,
,Joemurgy,It has everything you need for first aid emergencies,5,2012-06-27,
,kudzu2,Very useful and well organized!,5,2012-06-25,
,shear savage,This app gives you great learning opportunities and how to help people!! It's a must have!!!,5,2012-06-19,
,Kindle User 253,"Some bad grammar and spelling mistakes, which made me wonder about the quality of the information.",4,2012-07-02,
,Chrissy GG,I just completed a CPR course with the Red Cross. This app is an awesome way to keep up to scratch. Interaction and info is spot on.,5,2014-06-17,
,Chrisxta,Great ap!  Everyone should have it.,5,2012-08-07,
,Samy236 don't take my name,"I was at the beach, the lifeguard was half a mile away, some one was drowning, I went to this app and saved Mitchell Gonzalez.
PS
AWESOME!!!!!",5,2012-07-27,
,"""courier6""",Wonderful and welcome addition to any well prepared kit! Saves a ton of time.,5,2012-07-12,
,Wuntsumdiq,Everyone should have this app just in case:)),5,2012-07-04,
,Iamthekingofapps,"This app has the most info of any app I've ever been on. Great for me. 

Sent from Austin Crawford",5,2012-07-03,
,Mercedes Cervantes,Everything I learned in school is right on here,5,2012-07-02,
,Sidney Rowley,"-Animal bite
-Little injuries such as nose bleeds, chemicals in eyes, broken nose and fingers, glass and metal injuries. 
I think that this should be added to the list of medical emergencies.",4,2012-06-20,
,Hanbangirl,This has helped me so much!!! Now I know what to do in case of an emergency!!! Thank you!!:),5,2012-06-27,
,Pokiegoat,"Its okay, could have a little more info and then it would be awesome.",4,2012-08-13,
,Olswampfox,Emergency preparedness at your fingertips will save lives!,5,2012-06-19,
,Pinmeboya,Super handy and easy to use!!,5,2012-06-15,
,Tappinteach,A great resource for anyone who is responsible for students,5,2014-06-08,
,Bdlmsplaygrnd,Download this and read it! You may save a life one day!,5,2014-04-13,
,Daddy Mackz,"This app is awesome! After studying and reviewing this app, I feel confident to deal with any emergency situation.",5,2014-01-26,
,JPB2011ISCOOL,I wish I knew about this sooner. What a great resource.,5,2013-03-09,
,Dysanidreama,This app is very helpful ^___^ god forbid something bad happens though :/,5,2012-10-30,
,NurseSav,Very informational and accurate! Everyone must download and read! :),5,2012-08-27,
,rkent57,"Just installed however, no map for storms...does the map only appear when a hurricane is active?  The rest of the info is great.",3,2012-08-01,
,Sprintz1,If possible I think a section with important numbers I.e. poison control.,4,2012-06-15,
,gid e on,I saved my grandmother's life because of this app!,5,2012-07-18,
,Law librarian,So good it  should come preloaded on every phone & device.,5,2012-07-13,
,Brittwilliams86,"Best app it can save a life, very help-full & educational everyone needs this app",5,2012-07-09,
,Njemba,"This is a very useful handy tool (app) for training, sharpening your skills and in cases of emergency",5,2012-07-06,
,moshi45,Great app. Love to have the iPad version too!,5,2012-07-04,
,Erniepav,"Haha! I didn't read the question right! It says choose ""3"" answers. It worked this time! ☺",4,2013-01-20,
,ArmanZilla,The quizzes are a great way of learning the information for emergencies!,5,2014-04-25,
,"Kevinr91 CHI,IL1125",Useful information at your finger tips,5,2014-02-14,
,Jayman 43,Has everything from snakebites to hurricanes to heart attack.,5,2013-09-25,
,Jmzb09,Tons of important info listed on this app & its easy to use!,5,2013-05-19,
,Shiny1220,It's an wonderful I love very much and it comes in handy in my everyday life!!,5,2013-04-18,
,Odicous,Get that scaled to the iPhone 5 like the other apps in your line up. Thanks again for the great app,3,2013-03-02,
,hernandezsy,"Amazing app, very helpful with the videos and graphic pics (:",5,2013-01-31,
,Ashleyd<3,Could save anyone life super easy,5,2012-12-08,
,Becky Montgomery,This App is very helpful in my training as well! Thank you for it!,5,2012-08-08,
,GoBrownsGo,This is a must have app!  If you don't have it get it now!,5,2012-08-02,
,Facebookfan,This app could help save lives. Must have.,5,2012-07-05,
,GilSteveMore,Really like the planning info lists.,5,2012-07-04,
,StillwaterCreek,"Excellent app. Great info, designed to be easy to use in stressful situations.",5,2012-06-25,
,Garkam,This app is good for people that have no medical knowledge. It coves all the basics that a person would need to know.,4,2016-07-31,
,ready cat,Everyone should have this!,5,2012-06-20,
,C00lcatz,"This app is great, but is missing the ability to search.",4,2012-09-30,
,Nickel70281,"Great instructions 
Easy and fast
Very helpful
Has great examples
It prepares you",5,2015-04-02,
,Beebit,"Actual detailed instructions are in tiny, light gray type that will make them unreadable in sunlight on an iPad and totally useless on an iPhone.",2,2014-04-13,
,Spuddmonkey1068,LOVE this app!  Packed with much needed information and very easy to use!,5,2013-11-22,
,Jeep67CJ5,Not a good app anymore,3,2013-01-30,
,PoIlutant,Hands down I give it a triple thumbs up without a dough,5,2012-09-18,
,Dupe55,Good info to have on the iPhone. I keep the app on my desktop..,5,2012-08-29,
,Zippydude,Everyone needs to have this on their phone....,5,2012-07-16,
,tfonk2,Nicely done! Used the advice for a little burn during fireworks on July 4th celebrations...,5,2012-07-06,
,MomaClaudia,"Very helpful, informative and user-friendly app.",5,2012-06-19,
,Gleek927,Very useful!!! Time to prepare!!,5,2012-06-15,
,Barterhaddox ,I'm a lifeguard and this app is perfect to help keep up on my knowledge!,5,2014-02-16,
,venusfly90,"This app really should be built-in. 
I'm serious.
Very smart, great design, very very handy on emergencies. 
Excellent!",5,2013-05-01,
,Banglee9,Perfect and so easy to read and understand!,5,2013-04-18,
,CutieBubbles1,Everyone should be prepared for any emergency. This app is a tool you need for preparedness.,5,2013-04-18,
,Gudh639402$26,Great app especially since I'm a lifeguard! Maybe make some lifeguarding apps? :-),5,2012-11-03,
,Jedi2Be,Thank God for the Red Cross and this app. Valuable info and links that everyone needs. Thanks Red Cross,5,2012-08-25,
,Candy Mandy 450,LOVE this app!  Packed with much needed information and very easy to use!,5,2012-08-17,
,MotoMike3,Perfect subject matter for a mobile application. Must have for anyone with kids.,4,2012-07-12,
,Twin2175,Good information,5,2012-07-31,
,margstaylor,I love this app. It allows you to learn about what to do and then test yourself!!,5,2012-07-18,
,Cupton8,Everyone needs this App!,5,2012-07-14,
,SanAntonioNana,I am so glad wlth this app. Gives me peace of mind that its as close as my phone 😄,5,2012-07-13,
,Linnerkaye,"Great app but wish it had info on how to treat poison ivy, bites and stings from bees, wasps, ants and many more we have in the south.",4,2012-06-23,
,mkamrani,perfect on-the-go advice when you need it :),5,2012-07-06,
,KittyKattR,"It's a perfect refresher for me, but I couldn't see a category for heat stroke. Did I miss it?",5,2012-06-18,
,Bizzet,Easy to use and thorough. I like that they included videos.,5,2012-06-14,
,Captkirkoes,Great concepts! Keep it going! Getting much better! Thank you - M.,5,2013-04-12,
,xstreme10,Videos are crashing the app on play. iPhone 6,3,2014-11-22,
,Great stuff to know!! :),This app is amazing! It has what to do in real life emergencies. I learned all this in health class in 8th grade and this is a great refresher.    :),5,2013-03-26,
,MuThA fUkiN oRiGiNaL,I am a Medical Assistant and this app is very helpful to refresh my mind as needed!,5,2013-02-01,
,felomary,Very useful for every body and indispensable in every house.,5,2013-01-30,
,Cjulians,Good to have all this info; just incase you run into an emergency situation.,5,2012-11-19,
,Breezybabe251764,Very useful and easy to use and understand I love it,5,2012-10-15,
,Shadow41911,Omg i love this app so much!! i wanted to in the medical field anyways when i graduate.,5,2012-08-18,
,Nikkirosko,.,5,2012-07-11,
,UPMCGreg,Please fix the crashes to the new update!!!,3,2012-08-12,
,Hennadancer,"Under tornado preparedness, it advises you to get into a vehicle and buckle your seat belt if you have to leave a mobile home and can't find sturdy shelter. NO!!!!!!! You're better off seeking a ditch or culvert or other low-lying area. Absolutely no mention of this.",1,2012-07-06,
,Kmookie,This app gives good ways which you can help someone in an emergency,4,2012-07-01,
,Kristin Horan,Love this app! It has so much useful information in it! Amazing app for anyone!,5,2012-07-05,
,Rdynjy,"I feel safer now, no matter where we are!!",5,2012-07-04,
,Yo mamma do,The natural disaster section was super helpful,5,2012-07-03,
,Mattrod12345678910,This app is ok some of the information is good but a lot of what they tell you to do is call 911 which doesn't really help you,3,2012-07-01,
,N747sp,"Great resource for immediate needs and prior planning.  
Needs to be iPad compatible rather than having to 2x the iPhone app.",4,2012-06-14,
,v3nym,"This is what apps should be about! Very helpful and intuitive, great design!",5,2012-06-15,
,Bromine81,"This app has some good basic first aid training, and I especially like the Emergency Disaster Kit Checklist! =]",4,2014-03-08,
,Erick Solá,"It's a great app until you try and take the quizzes and tests, then the app just shuts down.",3,2014-12-08,
,kokopop13,"Love this app. It's such a comfort to have. Be prepared people! Can you guys put a BABY BIRTHING 
choice on this app?",5,2014-07-07,
,Trelld,"Love the app,but 1 problem was having trouble emailing test",4,2013-03-14,
,YO*YO,This app is great. Even sum1 with no medical knowledge can use this app to find out what do until 911 arrives. I LOVE RED CROSS!,5,2013-07-29,
,Millertyme61,Great info to have on hand. Missing correct answers for Flooding Test.,4,2012-07-03,
,Trav_Seguin,This app has amazing advise! And this will help you in life-threatening situation. This app saves lives!,5,2013-02-10,
,HuskerQt,Great App - Everyone should have it! Thank You American Red Cross for all you do!,5,2012-10-22,
,Bgaad,"Very good app, I would recommend this for any coach to keep handy.",5,2012-09-03,
,N green,"This is an awesome app.  So many tools,",5,2012-08-24,
,melanie9923,"When you go into the app it goes back to the home screen and crashes! Otherwise, its ok",3,2012-08-22,
,cludwigtitan,I have recommended this app to all my students and trainees! A PHENOMENAL supplement to the AEC training courses.,5,2012-07-21,
,Jeffreypence34,I have found this app very helpful,5,2012-07-06,
,Nicepants153,Please update it cuz it crashes too much,4,2013-08-15,
,blueadamson7,"It was so helpful
Everyone should get this app",5,2012-07-02,
,Koodiak,This app is very well put together and easy to use..,5,2012-07-01,
,Cover orange rocks (kid)$,This is a vet good app that can save a life any time now,5,2012-07-01,
,Mrskavs,"Preventative, informative even instructional! Great comprehensive app for anyone and everyone who is safety conscious! Spread the word!",5,2012-06-15,
,Tburnett25,Useful information at your finger tips,5,2012-06-15,
,AuntieAmber,Great tool to have on hand. Plus I really like the quizzes.,5,2015-02-04,
,Big-D86us,A great app and informative. Covers most of the basics,5,2014-09-25,
,W4abx,"Anyone that carries a smartphone should have this App, and all of the Red Cross Apps loaded. Very informative.",5,2014-06-11,
,Elephant seal boy,Amazing app! Recommend everyone to have this app,5,2014-06-03,
,Niawd,"Why do you not include snake bites?
I asked you about this a couple of
Years ago.  Haven't heard why you
refuse to include it.",3,2013-08-24,
,Jrtdaddy,Needs more pictures/diagrams on procedures. No CPR why?,4,2012-12-26,
,Mojo_sodope415,"Love this app love the Red Cross❤👍
Everything I need at the palm of my hands..",5,2013-03-13,
,BabysittFranny,"Good, helpful app. Has many instructions in medical situations.",5,2013-02-22,
,Bumphus47,Very useful tool for the layman. Simple and easy to understand. Learn it before you need it.,4,2012-07-29,
,SamiraMateo,It's great and come in handy when needed. And serve for educational purpose.,5,2012-10-06,
,brian.alicea,"I live in Puerto Rico, so its really usefull when im disconected from the world to know what happening.",5,2012-08-21,
,Mega run star,Best thing ever I got all my tests right,5,2012-08-11,
,George1946,This ARC app is great and will get even better as new content is added.,5,2012-08-01,
,Nozgotham,Great to have for continuing skill improvement.,5,2012-07-25,
,Tray Clark,As I said...,4,2012-09-30,
,silverladybug,Nicely done. Great to have as a reference in case of emergency. Thanks for making this free!,5,2012-07-06,
,Mazzocki,I'm a lifeguard and this app is perfect to help keep up on my knowledge!,5,2012-07-04,
,Deer365,This is the best app I have seen. If you are in an emergency situation or just need to learn about emergency solutions.,5,2012-06-20,
,ExtremeAwsomeGuy12,Really useful. Even more since I'm in scouts.,5,2014-04-18,
,LHR35,Just recently certified and this info was exact with info taught!,5,2013-02-10,
,Chobiz,Easy to use and understand!,5,2012-12-11,
,Blondie 2nd,Excellent app very informative and user friendly,5,2012-10-07,
,Manuel Villa,Great app with life saving tips and it's free!! Must have for every IPhone!,5,2012-07-27,
,L-squared,Was great to see the American Red Cross come out with a great preparedness tool. Free to everyone!,5,2012-07-04,
,tytylaurencio,"This app is great because my mom has been working at this place and has been getting a lot of burns lately, and they sometimes turn into scars, 
But  I told her how to treat it and her skin has been clearing up.",1,2012-07-04,
,Nathaniel James Smith,This a very useful app absolutely love it everyone should have it.,5,2012-07-01,
,KayPasa24,Great job ARC! Easy to use and well organized. Perfect for a lay responder.,5,2012-06-16,
,Mike Hollis,"Great to refresh skills, and a nice resource to have at hand for emergencies and disaster preparation.",5,2012-06-15,
,The Anonymous Anon,Works perfectly as a back up. Love it!,5,2016-05-26,
,yeahanon1346477,"Recommended to everyone, no matter age or walk of life",5,2015-04-28,
,AshCrafts,Great for preparation and emergency situations!! A must have all for everyone,5,2014-11-12,
,sareewaugh,At the end of the quiz it shows that my answers I gave were incorrect but the correct answers given were the same ones I had chose. iPod 5th generation,1,2014-12-10,
,couragousthehuge,"I like the interactive aspect, works well.",5,2014-10-10,
,Bwimbs,I have learned so much already!!!!,5,2014-03-24,
,Perspicacity Penn,"Great app and easy to use, but the pain of a heart attack would be ""vise-like"" not ""vice-like.""",4,2014-04-02,
,Kseniya2387,"I'm so agreed with previous review , that make me so mad . Like really what the hell should I do if I don't have phone ? All they say "" call 911 "" . Stupid. I'm actually need to pass my CPR test don't think this app will get me anywhere ....",1,2013-08-22,
,String131,Great information. Easily accessible. Good for everyday emergencies. Great for training.,5,2013-01-10,
,Angelato,Neat app with the necessary information.,5,2012-08-23,
,Gracayrocksss,Very informational. Gives you tests that can help you be prepared!,5,2012-08-09,
,GunnerSwart,"Grammatical errors/misspelled words throughout, content is presented in a rather unusual manner, substantial variance in the depth of information provided for each emergency event.",3,2012-07-11,
,Josecorrea 2,Very helpful every one should have it,5,2012-07-03,
,Carr1e,"Amazing app I use it for stuff like boy scouts, useful information, love it",5,2012-07-03,
,GrammyBob,Great way to refresh my skills.,5,2012-06-16,
,Gearloose2013,Bad spelling all over. Did they copyedit? Are the facts correct if they never looked at the product their developers created?,3,2016-01-15,
,Agets22,This can help in your daily life.,5,2014-01-24,
,Air head1234,This app is so helpful I have 3 kids & now this awesome app to help,5,2013-04-15,
,Missterf,I use thing very often! It's a great help!,5,2013-04-10,
,Mark5096,Great app as a medic i wish more would download and review on a regular basis.,5,2012-12-07,
,User 55556,Meets a need for today's tech savvy people,5,2012-07-21,
,Trobinson5867,I have learned a lot from this app. Very helpful!!,5,2012-07-18,
,tuhuy199,Everyone should have it,5,2012-07-07,
,Sammyg7241,This app is very helpful and I live how you can test yourself!,5,2012-07-06,
,Cricket463,"Simple to use, simple to understand, educational",5,2016-09-03,
,Jay34jay,"Just great information at your finger tips..,,",5,2014-08-03,
,Miles4me,It's practical and easy to have at your finger tips.,4,2014-10-14,
,Torn2piecez,As a Lifeguard this helps me with my training and remembrance for first aid.,5,2014-07-27,
,Sah2 ,Wow really insightful for when you need it.,5,2013-07-14,
,Eirikur3,Very informative  & helpfull application for those EMERGANCY medical situations that one may find themselves in!,5,2012-12-19,
,Stoddert,Great app to have just in case since I'm now CPR certified!,5,2012-12-02,
,bjpcanuck,"This is an excellent, well organized app!",5,2012-10-02,
,Rolltide45,This app is great and very informative! Definitely a must have!,5,2012-08-01,
